origin_iso,origin_name,originregion_name,destination_iso,destination_name,destinationregion_name,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,countryflow_2015
SE,Sweden,ESRA North-West,FI,Finland,ESRA North-West,18855,17562,16621,17409,16077,14920,13661,13654,11687,12521,14026,14314,14512,14507,14405
SE,Sweden,ESRA North-West,FO,Faroe Islands,ESRA North-West,2,1,2,4,7,7,7,5,1,7,0,8,4,5,1
SE,Sweden,ESRA North-West,FR,France,ESRA North-West,6639,7061,5574,6093,5515,5891,6356,6452,4865,4747,5465,5130,5607,5435,5141
SE,Sweden,ESRA North-West,GB,United Kingdom,ESRA North-West,12797,12360,12154,12406,11876,11998,11737,11859,9634,10241,12359,11268,11929,11473,11241
SE,Sweden,ESRA North-West,GE,Georgia,Other Europe,0,2,3,5,3,5,4,4,2,14,8,5,1,2,3
SE,Sweden,ESRA North-West,GI,Gibraltar,Other Europe,0,0,0,1,1,0,2,0,1,0,0,0,2,2,0
SE,Sweden,ESRA North-West,GR,Greece,ESRA Mediterranean,2444,2388,2037,1817,1598,2044,2072,2088,1804,1961,2235,2239,2413,3055,3135
SE,Sweden,ESRA North-West,HR,Croatia,ESRA East,26,45,164,230,313,394,364,508,477,502,576,648,850,927,876
SE,Sweden,ESRA North-West,HU,Hungary,ESRA East,445,377,539,743,1355,1247,1210,1519,1530,1607,1740,1346,1262,991,1177
SE,Sweden,ESRA North-West,IE,Ireland,ESRA North-West,1187,859,772,428,543,715,911,683,478,444,494,667,702,489,390
SE,Sweden,ESRA North-West,IT,Italy,ESRA Mediterranean,2053,1794,1404,2802,2657,2503,2865,3176,2918,3470,3779,3106,3132,2840,2759
SE,Sweden,ESRA North-West,LT,Lithuania,Other Europe,878,658,1332,1414,934,948,1055,1139,504,320,763,312,489,754,1074
SE,Sweden,ESRA North-West,LU,Luxembourg,ESRA North-West,591,399,377,174,35,54,127,136,34,45,46,35,36,202,331
SE,Sweden,ESRA North-West,LV,Latvia,Other Europe,1679,1246,1209,1270,1550,1845,2038,2189,2301,2173,2283,1725,1904,1785,2315
SE,Sweden,ESRA North-West,MD,Moldova,ESRA East,3,4,0,7,1,2,5,3,4,7,6,2,0,0,4
SE,Sweden,ESRA North-West,MK,Macedonia,ESRA East,45,29,10,3,6,10,3,0,5,2,3,25,303,464,557
SE,Sweden,ESRA North-West,MT,Malta,ESRA Mediterranean,136,91,93,235,207,133,195,205,172,204,243,244,280,271,285
SE,Sweden,ESRA North-West,NL,Netherlands,ESRA North-West,6424,4868,4815,4757,4500,4651,4734,5613,5020,4983,5368,5450,5444,5518,5333
SE,Sweden,ESRA North-West,NO,Norway,ESRA North-West,11019,9580,9111,9710,9563,10409,9536,10250,9222,9796,10943,10385,10226,11551,10632
SE,Sweden,ESRA North-West,PL,Poland,ESRA East,1545,1496,1440,1830,2020,2773,3322,3297,2965,2582,2804,3171,3465,3527,4129
SE,Sweden,ESRA North-West,PT,Portugal,ESRA Mediterranean,445,463,338,510,523,653,663,711,563,714,625,632,663,741,795
SE,Sweden,ESRA North-West,RO,Romania,ESRA East,23,31,40,53,52,28,33,27,25,28,14,15,21,185,441
SE,Sweden,ESRA North-West,RS,Serbia,ESRA East,199,212,212,344,336,381,403,380,340,304,716,800,922,899,954
SE,Sweden,ESRA North-West,SE,Sweden,ESRA North-West,200005,186882,174897,175028,168613,162704,158065,155510,144408,142537,153099,146977,148047,147135,144030
SE,Sweden,ESRA North-West,SI,Slovenia,ESRA East,77,11,13,13,8,9,4,163,139,56,57,36,23,14,61
SE,Sweden,ESRA North-West,SJ,Svalbard & Jan Mayen,ESRA North-West,1,1,2,0,4,2,2,1,1,2,1,4,8,2,1
SE,Sweden,ESRA North-West,SK,Slovakia,ESRA East,31,51,37,27,33,34,111,309,185,170,59,32,31,25,54
SE,Sweden,ESRA North-West,TR,Turkey,ESRA Mediterranean,911,1007,852,1281,1970,1663,1582,2022,2089,2881,3782,4160,4845,4737,4485
SE,Sweden,ESRA North-West,UA,Ukraine,ESRA East,33,153,132,146,200,217,243,278,210,275,604,540,86,207,364
SI,Slovenia,ESRA East,AL,Albania,ESRA East,204,229,233,189,17,199,314,466,474,447,394,364,466,514,508
SI,Slovenia,ESRA East,AM,Armenia,Other Europe,0,3,1,0,2,1,0,0,1,1,1,0,0,1,0
SI,Slovenia,ESRA East,AT,Austria,ESRA North-West,1374,1494,1684,2130,2618,2110,2002,2288,2049,1965,1795,1874,1448,1540,1373
SI,Slovenia,ESRA East,BA,Bosnia & Herzegovina,ESRA East,392,416,403,408,450,430,451,606,408,437,473,304,308,479,355
SI,Slovenia,ESRA East,BE,Belgium,ESRA North-West,389,336,463,552,563,842,1122,1217,940,858,752,729,796,767,781
SI,Slovenia,ESRA East,BG,Bulgaria,ESRA East,12,33,46,72,68,78,311,301,104,175,114,57,31,21,11
SI,Slovenia,ESRA East,CH,Switzerland,ESRA North-West,926,826,892,561,548,698,974,1131,1088,1051,1030,1047,1026,965,1205
SI,Slovenia,ESRA East,CY,Cyprus,ESRA Mediterranean,27,26,15,13,15,23,15,18,6,4,13,7,6,3,2
SI,Slovenia,ESRA East,CZ,Czechia,ESRA East,225,350,331,388,478,610,661,666,631,622,613,311,114,285,282
SI,Slovenia,ESRA East,DE,Germany,ESRA North-West,2100,2317,2491,2629,2958,2977,3174,3412,3040,2939,3050,3018,2830,2467,2667
SI,Slovenia,ESRA East,DK,Denmark,ESRA North-West,147,137,177,164,231,241,227,227,215,195,176,242,207,188,182
SI,Slovenia,ESRA East,EE,Estonia,Other Europe,2,3,4,3,1,0,3,3,5,5,4,1,0,4,10
SI,Slovenia,ESRA East,ES,Spain,ESRA Mediterranean,105,85,97,35,52,119,152,190,169,231,207,120,67,64,45
SI,Slovenia,ESRA East,FI,Finland,ESRA North-West,4,6,7,13,11,9,144,164,123,121,131,120,144,121,131
SI,Slovenia,ESRA East,FR,France,ESRA North-West,566,508,579,727,1434,1675,1902,1905,1619,1398,1487,897,955,765,764
SI,Slovenia,ESRA East,GB,United Kingdom,ESRA North-West,392,402,411,656,807,975,954,870,814,682,626,589,599,598,682
SI,Slovenia,ESRA East,GE,Georgia,Other Europe,0,1,0,0,1,1,1,0,3,2,1,1,0,0,2
SI,Slovenia,ESRA East,GI,Gibraltar,Other Europe,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0
SI,Slovenia,ESRA East,GR,Greece,ESRA Mediterranean,200,179,194,268,350,443,693,580,571,471,335,231,224,266,347
SI,Slovenia,ESRA East,HR,Croatia,ESRA East,568,546,475,641,523,738,955,1051,546,455,517,431,394,178,302
SI,Slovenia,ESRA East,HU,Hungary,ESRA East,39,22,50,439,594,618,640,634,465,57,49,61,27,44,65
SI,Slovenia,ESRA East,IE,Ireland,ESRA North-West,20,35,29,30,64,22,26,32,25,20,20,5,2,1,2
SI,Slovenia,ESRA East,IT,Italy,ESRA Mediterranean,506,498,500,401,422,632,531,520,482,370,343,272,220,206,257
SI,Slovenia,ESRA East,LT,Lithuania,Other Europe,2,2,2,2,1,0,2,2,0,2,20,4,11,4,0
SI,Slovenia,ESRA East,LU,Luxembourg,ESRA North-West,11,4,3,13,11,14,12,27,10,7,8,11,2,3,9
SI,Slovenia,ESRA East,LV,Latvia,Other Europe,3,5,3,3,12,8,6,8,3,9,3,2,4,2,2
SI,Slovenia,ESRA East,MD,Moldova,ESRA East,1,2,1,2,3,1,2,3,0,1,0,4,3,6,2
SI,Slovenia,ESRA East,MK,Macedonia,ESRA East,574,520,508,468,533,456,573,710,700,625,621,581,535,439,372
SI,Slovenia,ESRA East,MT,Malta,ESRA Mediterranean,16,22,24,19,23,20,29,21,34,31,33,23,22,15,26
SI,Slovenia,ESRA East,NL,Netherlands,ESRA North-West,199,209,204,221,245,223,285,437,434,364,354,326,279,167,171
SI,Slovenia,ESRA East,NO,Norway,ESRA North-West,6,1,3,7,9,6,5,55,11,6,9,12,11,4,8
SI,Slovenia,ESRA East,PL,Poland,ESRA East,14,33,35,48,76,171,258,261,250,170,137,34,39,140,209
SI,Slovenia,ESRA East,PT,Portugal,ESRA Mediterranean,2,6,14,15,3,2,12,4,4,7,8,3,1,7,4
SI,Slovenia,ESRA East,RO,Romania,ESRA East,41,22,15,56,44,39,305,166,109,16,22,18,18,11,13
SI,Slovenia,ESRA East,RS,Serbia,ESRA East,806,802,952,906,974,1137,1439,1436,1641,1870,1461,1356,1292,1410,1661
SI,Slovenia,ESRA East,SE,Sweden,ESRA North-West,77,13,14,14,8,13,10,159,140,61,53,11,12,10,59
SI,Slovenia,ESRA East,SI,Slovenia,ESRA East,494,450,677,863,788,609,722,656,732,550,675,720,618,623,791
SI,Slovenia,ESRA East,SK,Slovakia,ESRA East,33,36,28,26,35,25,71,27,33,34,29,27,24,21,22
SI,Slovenia,ESRA East,TR,Turkey,ESRA Mediterranean,431,477,472,541,584,662,728,682,831,927,961,786,842,852,918
SI,Slovenia,ESRA East,UA,Ukraine,ESRA East,21,10,24,15,28,21,196,221,201,124,69,38,31,22,19
SJ,Svalbard & Jan Mayen,ESRA North-West,AT,Austria,ESRA North-West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SJ,Svalbard & Jan Mayen,ESRA North-West,BE,Belgium,ESRA North-West,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0
SJ,Svalbard & Jan Mayen,ESRA North-West,BG,Bulgaria,ESRA East,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SJ,Svalbard & Jan Mayen,ESRA North-West,CH,Switzerland,ESRA North-West,0,0,0,0,0,1,0,0,1,0,2,1,0,3,3
SJ,Svalbard & Jan Mayen,ESRA North-West,DE,Germany,ESRA North-West,3,3,7,0,5,2,2,3,3,6,5,11,11,11,16
SJ,Svalbard & Jan Mayen,ESRA North-West,DK,Denmark,ESRA North-West,0,0,0,0,2,2,1,0,2,0,1,1,1,3,2
SJ,Svalbard & Jan Mayen,ESRA North-West,EE,Estonia,Other Europe,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SJ,Svalbard & Jan Mayen,ESRA North-West,FI,Finland,ESRA North-West,0,0,0,1,0,2,0,1,1,2,2,1,1,1,3
SJ,Svalbard & Jan Mayen,ESRA North-West,FR,France,ESRA North-West,1,1,0,0,0,2,0,2,2,1,1,1,8,9,6
SJ,Svalbard & Jan Mayen,ESRA North-West,GB,United Kingdom,ESRA North-West,1,2,0,0,7,1,2,2,3,3,3,0,0,2,5
SJ,Svalbard & Jan Mayen,ESRA North-West,IT,Italy,ESRA Mediterranean,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
SJ,Svalbard & Jan Mayen,ESRA North-West,LT,Lithuania,Other Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SJ,Svalbard & Jan Mayen,ESRA North-West,LV,Latvia,Other Europe,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SJ,Svalbard & Jan Mayen,ESRA North-West,MT,Malta,ESRA Mediterranean,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SJ,Svalbard & Jan Mayen,ESRA North-West,NL,Netherlands,ESRA North-West,0,0,0,0,2,0,0,0,0,1,1,0,0,1,3
SJ,Svalbard & Jan Mayen,ESRA North-West,NO,Norway,ESRA North-West,640,552,547,541,547,583,756,825,759,739,767,792,902,887,880
SJ,Svalbard & Jan Mayen,ESRA North-West,PL,Poland,ESRA East,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SJ,Svalbard & Jan Mayen,ESRA North-West,RO,Romania,ESRA East,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SJ,Svalbard & Jan Mayen,ESRA North-West,SE,Sweden,ESRA North-West,2,1,1,0,4,2,3,2,2,3,2,1,6,2,2
SJ,Svalbard & Jan Mayen,ESRA North-West,SJ,Svalbard & Jan Mayen,ESRA North-West,0,1,4,25,5,3,15,9,16,22,27,8,4,7,5
SJ,Svalbard & Jan Mayen,ESRA North-West,SK,Slovakia,ESRA East,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SJ,Svalbard & Jan Mayen,ESRA North-West,UA,Ukraine,ESRA East,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SK,Slovakia,ESRA East,AL,Albania,ESRA East,0,1,1,2,1,0,1,9,7,3,3,2,3,13,29
SK,Slovakia,ESRA East,AM,Armenia,Other Europe,0,1,1,4,2,0,3,0,0,3,7,2,0,2,0
SK,Slovakia,ESRA East,AT,Austria,ESRA North-West,902,928,939,1173,1122,945,991,1083,980,880,827,905,881,908,864
SK,Slovakia,ESRA East,BA,Bosnia & Herzegovina,ESRA East,5,10,11,7,7,7,8,10,22,10,4,11,17,11,19
SK,Slovakia,ESRA East,BE,Belgium,ESRA North-West,42,28,63,313,527,465,86,70,218,272,473,402,398,334,465
SK,Slovakia,ESRA East,BG,Bulgaria,ESRA East,89,120,142,190,238,486,371,366,392,454,570,587,536,329,309
SK,Slovakia,ESRA East,CH,Switzerland,ESRA North-West,39,322,511,551,377,78,110,172,141,146,150,158,153,124,126
SK,Slovakia,ESRA East,CY,Cyprus,ESRA Mediterranean,66,79,70,92,80,85,54,37,35,24,77,23,20,21,15
SK,Slovakia,ESRA East,CZ,Czechia,ESRA East,2753,2852,3320,3441,3574,3529,4180,4378,3836,3752,3024,1907,1597,1875,1908
SK,Slovakia,ESRA East,DE,Germany,ESRA North-West,527,733,1252,1521,2119,2203,2026,2299,1047,1102,854,880,802,772,1029
SK,Slovakia,ESRA East,DK,Denmark,ESRA North-West,17,26,30,18,125,138,114,25,52,6,15,67,74,17,19
SK,Slovakia,ESRA East,EE,Estonia,Other Europe,0,2,0,4,6,5,4,6,3,4,3,3,1,1,3
SK,Slovakia,ESRA East,ES,Spain,ESRA Mediterranean,208,133,116,178,266,309,345,387,359,538,741,450,390,343,507
SK,Slovakia,ESRA East,FI,Finland,ESRA North-West,5,3,6,21,3,15,5,9,6,10,16,34,12,11,30
SK,Slovakia,ESRA East,FR,France,ESRA North-West,73,102,242,768,853,1070,870,807,794,591,638,449,352,324,323
SK,Slovakia,ESRA East,GB,United Kingdom,ESRA North-West,30,57,191,769,1299,1925,2043,2979,2234,1806,1610,1527,1438,1715,2138
SK,Slovakia,ESRA East,GE,Georgia,Other Europe,0,0,1,4,2,3,2,15,50,27,8,6,9,6,4
SK,Slovakia,ESRA East,GI,Gibraltar,Other Europe,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
SK,Slovakia,ESRA East,GR,Greece,ESRA Mediterranean,258,312,399,469,537,693,667,762,511,400,409,292,320,483,642
SK,Slovakia,ESRA East,HR,Croatia,ESRA East,64,114,257,229,258,252,274,310,306,229,249,271,271,186,234
SK,Slovakia,ESRA East,HU,Hungary,ESRA East,70,66,127,165,160,136,154,170,113,134,120,114,126,90,162
SK,Slovakia,ESRA East,IE,Ireland,ESRA North-West,10,15,18,31,63,330,503,818,216,279,270,298,302,313,374
SK,Slovakia,ESRA East,IT,Italy,ESRA Mediterranean,45,165,455,913,1079,1320,1088,1094,1375,1210,973,780,894,876,979
SK,Slovakia,ESRA East,LT,Lithuania,Other Europe,10,6,10,7,16,12,10,12,13,9,11,7,5,3,14
SK,Slovakia,ESRA East,LU,Luxembourg,ESRA North-West,7,9,12,5,13,7,16,16,10,7,10,8,6,3,18
SK,Slovakia,ESRA East,LV,Latvia,Other Europe,2,6,2,9,7,15,17,9,6,4,15,6,13,12,23
SK,Slovakia,ESRA East,MD,Moldova,ESRA East,3,1,0,0,7,12,9,3,7,2,7,5,8,6,12
SK,Slovakia,ESRA East,MK,Macedonia,ESRA East,5,3,2,3,4,1,5,2,4,4,4,3,48,257,256
SK,Slovakia,ESRA East,MT,Malta,ESRA Mediterranean,6,6,4,10,1,1,3,3,9,4,14,16,14,31,14
SK,Slovakia,ESRA East,NL,Netherlands,ESRA North-West,24,24,19,198,341,351,283,49,47,32,123,29,27,24,22
SK,Slovakia,ESRA East,NO,Norway,ESRA North-West,7,5,7,4,8,8,9,11,11,14,10,94,111,102,13
SK,Slovakia,ESRA East,PL,Poland,ESRA East,75,167,321,422,436,222,134,151,174,383,280,308,192,186,193
SK,Slovakia,ESRA East,PT,Portugal,ESRA Mediterranean,0,1,4,8,18,9,16,18,27,18,24,31,13,13,16
SK,Slovakia,ESRA East,RO,Romania,ESRA East,20,23,22,22,38,241,108,57,74,66,44,74,63,44,65
SK,Slovakia,ESRA East,RS,Serbia,ESRA East,52,173,144,89,112,201,228,186,132,143,107,63,40,43,55
SK,Slovakia,ESRA East,SE,Sweden,ESRA North-West,35,47,46,31,37,42,120,308,178,172,57,38,33,27,54
SK,Slovakia,ESRA East,SI,Slovenia,ESRA East,30,39,27,27,34,31,72,23,27,34,28,22,30,17,29
SK,Slovakia,ESRA East,SJ,Svalbard & Jan Mayen,ESRA North-West,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SK,Slovakia,ESRA East,SK,Slovakia,ESRA East,2268,2877,2870,2880,3085,2475,3760,3755,4313,3228,2809,2545,2111,2075,2294
SK,Slovakia,ESRA East,TR,Turkey,ESRA Mediterranean,129,184,130,168,169,165,237,440,448,419,583,601,648,640,792
SK,Slovakia,ESRA East,UA,Ukraine,ESRA East,45,36,116,194,140,70,77,86,65,76,102,97,214,89,175
TR,Turkey,ESRA Mediterranean,AL,Albania,ESRA East,532,498,547,588,637,621,621,763,733,750,763,618,872,1066,1059
TR,Turkey,ESRA Mediterranean,AM,Armenia,Other Europe,107,170,85,223,194,196,169,213,202,186,176,138,135,132,132
TR,Turkey,ESRA Mediterranean,AT,Austria,ESRA North-West,3839,3844,3371,3914,4125,3589,3705,3879,3489,3977,4668,4623,5086,5192,5334
TR,Turkey,ESRA Mediterranean,BA,Bosnia & Herzegovina,ESRA East,346,296,288,345,547,643,654,716,747,784,796,925,1335,1402,1342
TR,Turkey,ESRA Mediterranean,BE,Belgium,ESRA North-West,3089,2933,2839,3557,4517,4078,4394,4337,4504,4856,4994,5120,5349,5561,5504
TR,Turkey,ESRA Mediterranean,BG,Bulgaria,ESRA East,397,543,608,726,638,694,759,1050,831,852,1019,862,949,1123,1382
TR,Turkey,ESRA Mediterranean,CH,Switzerland,ESRA North-West,3073,2759,2766,3034,3499,2694,2887,3360,3591,3941,4355,4660,5108,5342,5590
TR,Turkey,ESRA Mediterranean,CY,Cyprus,ESRA Mediterranean,1,3,7,4,3,4,1,2,3,5,2,2,1,2,0
TR,Turkey,ESRA Mediterranean,CZ,Czechia,ESRA East,616,637,660,715,848,1073,1314,1365,1477,1519,1858,1838,1869,1988,2430
TR,Turkey,ESRA Mediterranean,DE,Germany,ESRA North-West,31246,33937,32828,35763,37365,33831,36923,38141,37724,42783,44775,45927,45812,49580,54162
TR,Turkey,ESRA Mediterranean,DK,Denmark,ESRA North-West,1374,1550,1195,1843,2359,2012,1947,2106,2288,2958,3481,3476,3786,3923,4071
TR,Turkey,ESRA Mediterranean,EE,Estonia,Other Europe,64,52,28,72,184,294,602,748,562,339,450,509,569,653,707
TR,Turkey,ESRA Mediterranean,ES,Spain,ESRA Mediterranean,992,870,934,1118,1313,1511,1878,2205,2551,3088,3351,3384,3674,4625,5044
TR,Turkey,ESRA Mediterranean,FI,Finland,ESRA North-West,291,386,312,434,504,474,492,592,944,1110,1262,1526,1756,2010,2111
TR,Turkey,ESRA Mediterranean,FR,France,ESRA North-West,4951,5116,4714,5055,6042,6087,6376,6603,7122,8914,10228,10165,10265,11024,11701
TR,Turkey,ESRA Mediterranean,GB,United Kingdom,ESRA North-West,6872,6957,7247,8766,10806,10921,12549,13682,15061,16429,15603,15178,16219,17497,17882
TR,Turkey,ESRA Mediterranean,GE,Georgia,Other Europe,303,217,110,193,308,483,844,1101,1129,1368,1763,1851,2565,3143,3047
TR,Turkey,ESRA Mediterranean,GI,Gibraltar,Other Europe,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0
TR,Turkey,ESRA Mediterranean,GR,Greece,ESRA Mediterranean,1379,1205,1408,1802,2291,2247,2343,2364,2558,3124,3237,3611,4057,4601,5118
TR,Turkey,ESRA Mediterranean,HR,Croatia,ESRA East,197,205,205,238,233,246,285,286,423,593,690,926,708,902,859
TR,Turkey,ESRA Mediterranean,HU,Hungary,ESRA East,677,848,867,930,1010,1071,1073,1071,996,1112,1340,1084,1187,1776,2146
TR,Turkey,ESRA Mediterranean,IE,Ireland,ESRA North-West,246,254,269,280,406,406,606,620,652,666,763,766,857,888,993
TR,Turkey,ESRA Mediterranean,IT,Italy,ESRA Mediterranean,2925,2340,2172,2296,2851,3184,3888,4218,4267,5502,6902,7319,8441,9122,10350
TR,Turkey,ESRA Mediterranean,LT,Lithuania,Other Europe,121,140,158,275,318,372,536,552,363,346,342,315,454,615,789
TR,Turkey,ESRA Mediterranean,LU,Luxembourg,ESRA North-West,96,130,91,160,174,137,169,213,197,197,254,212,387,594,610
TR,Turkey,ESRA Mediterranean,LV,Latvia,Other Europe,115,156,160,183,322,414,552,672,705,716,789,792,862,684,611
TR,Turkey,ESRA Mediterranean,MD,Moldova,ESRA East,985,861,638,666,733,833,921,961,888,1030,1148,1124,1159,1172,1172
TR,Turkey,ESRA Mediterranean,MK,Macedonia,ESRA East,250,187,191,219,217,199,461,562,493,518,627,840,970,1029,1051
TR,Turkey,ESRA Mediterranean,MT,Malta,ESRA Mediterranean,84,24,15,10,25,19,36,18,74,89,104,134,258,349,587
TR,Turkey,ESRA Mediterranean,NL,Netherlands,ESRA North-West,5318,6179,6399,7996,8597,7078,6826,6704,6819,7823,8247,8531,9363,9684,9632
TR,Turkey,ESRA Mediterranean,NO,Norway,ESRA North-West,358,437,325,571,818,951,1035,1512,1477,1858,2377,2711,2868,2347,2386
TR,Turkey,ESRA Mediterranean,PL,Poland,ESRA East,1133,1086,695,915,1090,1154,1496,2142,2285,2402,2654,2341,2318,2714,2830
TR,Turkey,ESRA Mediterranean,PT,Portugal,ESRA Mediterranean,57,40,41,46,126,161,176,176,262,331,392,401,431,534,860
TR,Turkey,ESRA Mediterranean,RO,Romania,ESRA East,1021,920,910,992,1353,1704,2159,2527,2389,2312,2657,2739,2755,2843,2868
TR,Turkey,ESRA Mediterranean,RS,Serbia,ESRA East,369,600,788,923,771,921,1289,1426,1376,1594,1809,2340,3109,3409,3318
TR,Turkey,ESRA Mediterranean,SE,Sweden,ESRA North-West,907,1027,894,1295,1967,1671,1589,2013,2104,2925,3790,4117,4704,4650,4393
TR,Turkey,ESRA Mediterranean,SI,Slovenia,ESRA East,429,476,476,539,582,670,736,697,829,928,956,785,847,852,929
TR,Turkey,ESRA Mediterranean,SK,Slovakia,ESRA East,129,180,110,191,169,175,245,451,450,424,592,606,653,650,807
TR,Turkey,ESRA Mediterranean,TR,Turkey,ESRA Mediterranean,70125,62598,62084,81432,111567,146813,161275,166857,179454,218949,251633,265007,301873,329324,359224
TR,Turkey,ESRA Mediterranean,UA,Ukraine,ESRA East,2372,3090,3301,3955,4750,5519,6491,7622,6425,6791,6893,7518,8557,6410,6790
UA,Ukraine,ESRA East,AL,Albania,ESRA East,2,2,1,3,4,0,7,0,3,1,2,2,4,2,10
UA,Ukraine,ESRA East,AM,Armenia,Other Europe,14,135,425,493,425,423,454,498,387,502,528,414,343,427,415
UA,Ukraine,ESRA East,AT,Austria,ESRA North-West,1428,1678,2028,2325,2672,3371,3792,4286,4028,3936,3825,3665,3500,2505,2337
UA,Ukraine,ESRA East,BA,Bosnia & Herzegovina,ESRA East,7,5,5,12,1,3,5,4,2,1,3,4,1,1,4
UA,Ukraine,ESRA East,BE,Belgium,ESRA North-West,211,191,247,285,244,234,267,307,280,180,316,341,430,610,491
UA,Ukraine,ESRA East,BG,Bulgaria,ESRA East,373,231,168,267,253,316,366,475,341,449,619,622,458,312,191
UA,Ukraine,ESRA East,CH,Switzerland,ESRA North-West,406,373,502,486,620,663,743,820,764,969,1116,1180,1307,1303,1006
UA,Ukraine,ESRA East,CY,Cyprus,ESRA Mediterranean,228,287,189,196,225,238,269,318,234,383,353,364,451,471,616
UA,Ukraine,ESRA East,CZ,Czechia,ESRA East,490,528,599,616,619,983,1189,1237,1204,1206,1510,1434,973,761,622
UA,Ukraine,ESRA East,DE,Germany,ESRA North-West,1211,1400,1685,1938,2552,3249,3357,3770,4606,5236,5314,5294,5354,4229,3684
UA,Ukraine,ESRA East,DK,Denmark,ESRA North-West,163,130,39,219,74,23,52,148,222,274,521,502,26,26,15
UA,Ukraine,ESRA East,EE,Estonia,Other Europe,162,166,160,151,153,267,297,238,151,164,206,352,358,275,353
UA,Ukraine,ESRA East,ES,Spain,ESRA Mediterranean,228,239,313,360,383,509,524,523,479,508,832,991,1172,930,587
UA,Ukraine,ESRA East,FI,Finland,ESRA North-West,69,172,189,180,143,209,280,392,360,301,338,309,441,298,295
UA,Ukraine,ESRA East,FO,Faroe Islands,ESRA North-West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
UA,Ukraine,ESRA East,FR,France,ESRA North-West,644,699,772,876,1026,1340,1473,1680,1741,1767,1832,1852,2013,1581,1589
UA,Ukraine,ESRA East,GB,United Kingdom,ESRA North-West,545,593,647,761,917,1137,1085,1113,1434,1305,1574,1617,1624,1322,1248
UA,Ukraine,ESRA East,GE,Georgia,Other Europe,1,86,357,528,668,765,1590,1474,1071,1521,1695,1715,1801,1317,1114
UA,Ukraine,ESRA East,GR,Greece,ESRA Mediterranean,234,361,318,386,432,602,718,757,589,954,1157,1252,1795,1187,919
UA,Ukraine,ESRA East,HR,Croatia,ESRA East,23,27,59,60,80,105,151,243,170,324,280,330,218,93,95
UA,Ukraine,ESRA East,HU,Hungary,ESRA East,460,595,894,981,1007,1145,1170,1157,872,1013,1219,707,588,526,471
UA,Ukraine,ESRA East,IE,Ireland,ESRA North-West,4,8,10,16,9,14,13,21,16,12,18,18,23,10,1
UA,Ukraine,ESRA East,IT,Italy,ESRA Mediterranean,445,403,573,821,997,1670,1974,2027,1930,1896,1994,2160,2608,2132,1250
UA,Ukraine,ESRA East,LT,Lithuania,Other Europe,17,64,212,213,300,388,415,738,280,477,798,907,680,680,696
UA,Ukraine,ESRA East,LU,Luxembourg,ESRA North-West,301,292,397,368,425,384,374,300,179,141,68,41,26,12,15
UA,Ukraine,ESRA East,LV,Latvia,Other Europe,210,107,310,291,402,632,723,724,500,776,1197,1231,1039,854,941
UA,Ukraine,ESRA East,MD,Moldova,ESRA East,421,437,46,189,287,180,188,121,59,320,438,483,313,591,567
UA,Ukraine,ESRA East,MK,Macedonia,ESRA East,57,9,8,11,8,9,13,10,4,9,5,4,4,6,6
UA,Ukraine,ESRA East,MT,Malta,ESRA Mediterranean,17,36,16,21,19,15,26,15,14,31,20,24,34,17,17
UA,Ukraine,ESRA East,NL,Netherlands,ESRA North-West,575,739,756,821,823,1018,1136,1121,839,772,763,1202,1202,1058,1105
UA,Ukraine,ESRA East,NO,Norway,ESRA North-West,6,15,13,16,21,21,45,41,125,55,51,88,111,98,15
UA,Ukraine,ESRA East,PL,Poland,ESRA East,1285,1531,1419,1516,1595,1735,1845,1949,1937,2138,2364,2870,2373,2650,2548
UA,Ukraine,ESRA East,PT,Portugal,ESRA Mediterranean,6,5,162,225,216,217,167,172,148,155,160,165,102,93,82
UA,Ukraine,ESRA East,RO,Romania,ESRA East,33,42,63,73,147,403,442,928,865,1145,1164,905,303,64,58
UA,Ukraine,ESRA East,RS,Serbia,ESRA East,57,96,107,86,61,101,201,277,243,425,451,449,648,436,372
UA,Ukraine,ESRA East,SE,Sweden,ESRA North-West,32,144,149,168,222,217,267,294,234,288,576,508,27,206,386
